content_id,model_prob,action,reason_code,days_since_last_update,avg_position,ctr,impressions_prev_30d,clicks_prev_30d,search_volume,competition,word_count,content_age_days
content_39b6f6812582,0.9413963330155694,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,41.4,0.0,12138,1,0.0,0.0,3441.0,111
content_a9d852951780,0.9413401096482695,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,28.9,0.08,3607,4,0.0,0.0,5050.0,216
content_caa46bc186d5,0.9412916421688152,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,14.5,0.11,4806,5,0.0,0.0,4819.0,139
content_90d5f9ecb7a9,0.9412839381818474,HIGH PRIORITY REFRESH,model_flagged_decline_risk,7,9.4,0.0,1544,0,20.0,0.02,3038.0,230
content_c1af6b8ae752,0.9412274481288838,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,15.9,0.37,3944,6,0.0,0.0,6121.0,223
content_e8ab88172458,0.9411338565866306,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,6.4,0.0,327,0,20.0,0.88,2631.0,153
content_2c860a2509ec,0.9411233125430112,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,2.6,0.09,556,1,10.0,0.8,2661.0,95
content_2c3b20f68843,0.9411208147554344,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,14.4,0.0,402,0,0.0,0.0,6130.0,223
content_7ddd591dacaa,0.9411147082849667,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.4,0.12,575,2,10.0,0.07,0.0,329
content_1aae7c2983fc,0.9411106734875484,HIGH PRIORITY REFRESH,model_flagged_decline_risk,14,8.0,0.0,446,0,10.0,0.0,2722.0,326
content_98e793f36288,0.9410115740304985,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.9,0.1,502,0,0.0,0.0,6875.0,151
content_50cd61b8e18d,0.9409864307512353,HIGH PRIORITY REFRESH,model_flagged_decline_risk,14,19.1,0.05,1189,1,0.0,0.0,3171.0,228
content_8059c0222f8d,0.9409490084265189,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,27.2,0.0,22,0,4400.0,0.26,3715.0,91
content_11f82e9d8366,0.9409192836061138,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,2.6,0.0,5,0,0.0,0.0,3186.0,90
content_d186de0e919b,0.940743940560892,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,32.3,0.11,11316,12,0.0,0.0,3874.0,125
content_15bbc0978284,0.9407250024859986,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,34.4,0.04,40198,17,0.0,0.0,4567.0,148
content_866a5947cd6e,0.9406743958075405,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.6,0.0,28,0,0.0,0.0,2907.0,90
content_0e585d5690b9,0.9406568700200924,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.5,0.25,1718,3,0.0,0.0,7654.0,216
content_a2dcd4fd3f4d,0.9406300121921333,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,14.5,0.11,779,1,0.0,0.0,6839.0,151
content_64d86659a6ac,0.9406274058547335,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,6.9,0.0,41,0,0.0,0.0,3880.0,99
content_5e7478745cdb,0.9406045506316768,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,26.1,0.08,1638,1,0.0,0.0,5600.0,211
content_af6dfd1e84e9,0.940578255696265,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.4,0.07,432,0,0.0,0.0,5583.0,312
content_62a0f99ad691,0.9405152957487254,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,13.4,0.0,3,0,50.0,0.24,2974.0,98
content_7dd47b8d3185,0.9405152957487254,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,12.3,0.0,6,0,50.0,0.17,2980.0,98
content_27682a7cd588,0.9404840807502773,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.4,0.0,11,0,0.0,0.0,2950.0,90
content_f08a01075f03,0.9404787425469606,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.5,0.26,1152,1,0.0,0.0,4900.0,144
content_05638e30a6ed,0.9404495390435094,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,12.7,0.0,23,0,0.0,0.0,2703.0,90
content_bc87c1db49f9,0.9403992059320943,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,35.3,0.14,993,0,0.0,0.0,5492.0,223
content_17fa1c9a8ab2,0.9403749690625893,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,3.4,0.0,4,0,20.0,0.31,3121.0,98
content_d147b8a57322,0.9403331255185813,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,5.7,0.0,47,0,0.0,0.0,4654.0,221
content_9807c64459c7,0.9402712696295765,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.0,0.0,9,0,0.0,0.0,4077.0,98
content_00e35f6efaee,0.9402561768423158,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.3,0.07,471,0,0.0,0.0,0.0,330
content_51f774b3cd51,0.9401729102083674,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,10.8,0.0,7,0,0.0,0.0,2682.0,90
content_9b32ad9a1acf,0.9401729102083674,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,12.8,0.0,8,0,0.0,0.0,2697.0,90
content_e424bec1e0fd,0.940088213153317,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.1,0.76,1258,9,0.0,0.0,5317.0,144
content_d774f47c2773,0.9400877205535024,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.8,0.16,648,0,0.0,0.0,5560.0,223
content_264eb37f89e7,0.9400685700069418,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.9,0.3,582,1,0.0,0.0,6455.0,223
content_b1dec12cc3db,0.9400606904067318,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.2,0.0,221,0,0.0,0.0,0.0,236
content_6aaf114d924b,0.9400335611107583,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,35.6,0.08,4734,3,0.0,0.0,5129.0,229
content_d22a42b60578,0.940027080836354,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.1,0.13,531,0,10.0,0.0,0.0,329
content_6383ca5adafb,0.940022974798342,HIGH PRIORITY REFRESH,model_flagged_decline_risk,14,27.9,0.0,491,0,10.0,0.0,2796.0,300
content_5a9629ab92d4,0.9399724940388694,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.4,0.06,874,0,10.0,0.0,0.0,329
content_7a835d05623c,0.9399708438476022,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,1.9,0.19,261,2,10.0,0.86,5036.0,236
content_5ad7af3d8eb2,0.9399296491712296,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.6,0.0,5,0,0.0,0.0,2977.0,90
content_c55883a044ac,0.9399296491712296,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.2,0.0,4,0,0.0,0.0,2960.0,90
content_f3c613244cd1,0.9399077452443285,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,18.6,0.12,535,1,0.0,0.0,5910.0,139
content_6cda6fc638ca,0.93990768317512,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,32.2,0.24,3103,7,0.0,0.0,5312.0,223
content_8463477d3ec5,0.9398756087380736,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,22.4,0.35,1292,2,10.0,0.0,4027.0,148
content_fd40fc33802e,0.9398353290892456,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,15.8,0.0,3,0,0.0,0.0,2907.0,90
content_df71843dcd17,0.9398186157842968,HIGH PRIORITY REFRESH,model_flagged_decline_risk,103,76.4,0.0,9008,0,30.0,0.03,1329.0,237
content_0a8d93a0ea46,0.9397843028174059,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.8,0.43,1543,7,0.0,0.0,5414.0,223
content_93a4447beb7f,0.9397758563718894,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,5.9,0.0,11,0,30.0,0.36,3092.0,98
content_c1f7f47a401b,0.939749372098204,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.2,0.04,401,0,0.0,0.0,0.0,144
content_f17bbee2cfb9,0.9397186860252634,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,4.8,0.0,237,0,50.0,0.21,0.0,153
content_5347b1aee67d,0.9397090750443323,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,26.8,0.18,9369,24,0.0,0.0,6903.0,229
content_b225757aa17b,0.9397058055005286,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,6.2,0.0,4,0,30.0,1.0,4297.0,153
content_56247ba27607,0.9396617683530654,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,6.3,0.0,46,0,0.0,0.0,4428.0,98
content_6123062ebd46,0.939655191005729,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,26.4,0.52,1143,8,0.0,0.0,6467.0,223
content_fab127eeb3e2,0.9396292076589401,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.2,0.26,2128,2,0.0,0.0,5846.0,144
content_fa010e82bda5,0.9395148397284072,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,39.1,0.12,3159,5,0.0,0.0,3711.0,111
content_700de55b1459,0.9395058103329479,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,14.5,0.0,408,0,20.0,0.02,1538.0,280
content_67b2b7270210,0.939472555006702,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.4,0.54,4869,19,0.0,0.0,3666.0,125
content_46fec0467a1c,0.9394238092695429,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,29.0,0.12,2449,5,0.0,0.0,5717.0,216
content_4ba95f473df2,0.9394137050420698,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,46.6,0.08,4776,1,0.0,0.0,3902.0,98
content_f1743a78cb16,0.9394015517818287,HIGH PRIORITY REFRESH,model_flagged_decline_risk,92,2.0,0.0,3,0,20.0,0.0,1675.0,238
content_8b18f48e0c1c,0.939310894243521,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.3,0.0,18,0,90.0,0.0,3099.0,98
content_6d177f69f7cd,0.9392940163165329,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,20.9,0.92,2832,25,0.0,0.0,3904.0,125
content_149f5cd7e279,0.9392634042445598,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,14.7,0.08,1003,0,0.0,0.0,5442.0,139
content_ae54c1f1dac8,0.9392312417961188,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,32.8,0.02,9277,0,0.0,0.0,6756.0,287
content_407ed508bab5,0.9392203067046234,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,4.3,0.0,7,0,0.0,0.0,2984.0,90
content_66458ac1b739,0.9391756043067587,HIGH PRIORITY REFRESH,model_flagged_decline_risk,102,2.9,0.03,697,0,10.0,0.13,1506.0,223
content_b21aed900ad9,0.939171426805128,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,35.7,0.0,3527,0,140.0,0.29,5151.0,300
content_482107545b43,0.9391495823692532,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,24.3,0.0,591,0,50.0,0.67,5308.0,154
content_5392960cd936,0.9390901210683258,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,6.0,0.0,4,0,0.0,0.0,2899.0,90
content_e377951d052c,0.9390735800641189,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,14.8,0.06,1257,0,0.0,0.0,5552.0,139
content_e62e5fe2acbd,0.9390503024387559,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,10.4,0.0,160,0,0.0,0.0,5327.0,182
content_83350f683e73,0.9390242065919148,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,7.5,0.0,225,0,0.0,0.0,3734.0,221
content_813e88069237,0.9389828159592021,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,26.2,0.06,94762,47,0.0,0.0,4610.0,153
content_a2d6e73bc1eb,0.9389590785988685,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,29.6,0.1,38161,38,0.0,0.0,6383.0,211
content_947631bcfab1,0.938927766655219,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,13.0,0.0,40,0,30.0,0.32,3078.0,98
content_86186a2b52f3,0.9389110811783066,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.7,0.1,215,0,0.0,0.0,0.0,144
content_b1e117d9c34c,0.9388462011041417,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,1.3,0.07,1056,1,0.0,0.0,3256.0,118
content_b2274f7b5ba8,0.9388444789133609,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.6,0.18,778,1,0.0,0.0,6638.0,139
content_4ab3f3be7f49,0.9388444789133609,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.2,0.18,995,1,0.0,0.0,7299.0,139
content_7abc9eec7679,0.9388302369036324,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,32.4,0.27,1234,3,0.0,0.0,6363.0,223
content_eedda1271288,0.9386917422698188,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,12.0,0.0,494,0,110.0,0.17,1360.0,96
content_0aa26c3cb6e7,0.9386867076702264,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,29.9,0.08,3539,1,0.0,0.0,3691.0,104
content_ce1f9e5f2424,0.9386430408357697,HIGH PRIORITY REFRESH,model_flagged_decline_risk,7,5.2,0.0,342,0,1300.0,0.6,3022.0,545
content_ac62a2317777,0.9386309003087392,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.4,0.13,397,1,0.0,0.0,0.0,330
content_9875187a3afa,0.9386309003087392,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.5,0.13,580,1,0.0,0.0,0.0,330
content_9ff56c1ee755,0.9385757458519609,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,6.7,0.0,3,0,20.0,0.2,2679.0,98
content_5cda32af644c,0.9385720957145545,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.0,0.0,174,0,0.0,0.0,1587.0,148
content_36d91a846ccf,0.9385609068635029,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,14.7,0.0,16,0,30.0,0.0,2511.0,91
content_e50995bb46d4,0.9385193519861729,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,1.9,0.09,914,0,10.0,0.0,0.0,329
content_cd6992c2e3aa,0.9384927307466612,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.2,0.06,775,1,0.0,0.0,0.0,330
content_b894542ff295,0.9384829793177938,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,15.8,0.12,681,1,0.0,0.0,6626.0,139
content_5cb0d7dc1a4f,0.938459720927268,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,14.0,0.0,53,0,20.0,0.01,2878.0,98
content_9983d31c53cb,0.9383411622218221,HIGH PRIORITY REFRESH,model_flagged_decline_risk,7,5.5,0.0,2690,0,20.0,0.0,2396.0,326
content_a69eae205362,0.9383014168631804,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,28.7,0.04,2223,1,0.0,0.0,4265.0,148
content_7a93d3033ba5,0.9382960836361206,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.1,0.0,26,0,30.0,0.17,2908.0,98
content_0545449225eb,0.9382960836361206,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.1,0.0,39,0,20.0,0.16,2910.0,98
content_65629be9dbb5,0.9382872547016864,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,7.0,0.0,381,0,0.0,0.0,5865.0,148
content_f902a3fb5173,0.9382650478880881,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,4.6,0.0,85,0,10.0,0.86,3867.0,110
content_919827b5860a,0.9382623822134643,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,27.2,0.1,13416,13,0.0,0.0,5146.0,229
content_998f6f88784c,0.93820747953046,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,2.6,0.02,9661,0,10.0,0.04,2964.0,148
content_bcd652c611cd,0.938184810403276,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.6,0.13,734,1,0.0,0.0,6045.0,148
content_f890d20292b1,0.9380632642424662,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,6.3,0.0,472,0,0.0,0.0,2824.0,141
content_92ac6bfcdc4e,0.9380077241762985,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.5,0.36,765,2,0.0,0.0,6078.0,223
content_aa4484c0b710,0.9379641148044182,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,40.8,0.19,1871,2,0.0,0.0,3921.0,104
content_c14dd9d0615e,0.9378906065797472,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.0,0.21,2773,4,0.0,0.0,5257.0,153
content_d0514841218d,0.9378685664226001,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.5,0.18,532,2,0.0,0.0,6024.0,139
content_198757833a19,0.9378241217509312,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,18.6,0.13,1918,0,0.0,0.0,5238.0,216
content_33b25855b6d9,0.9378217630462651,HIGH PRIORITY REFRESH,model_flagged_decline_risk,7,20.9,0.0,349,0,0.0,0.0,2914.0,228
content_ba571343dadc,0.9378208858100203,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.7,0.52,9768,55,0.0,0.0,6842.0,216
content_d1bc0303bb56,0.9377164021583834,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,35.4,0.11,464,1,0.0,0.0,5967.0,139
content_20e5fd15daaf,0.9376819314897917,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.0,0.0,1649,0,10.0,0.05,0.0,148
content_16fd69d7cb31,0.9376637345849466,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,3.0,0.12,3668,1,0.0,0.0,3275.0,140
content_2d82982797f0,0.9376543184570053,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,14.5,1.24,5847,80,0.0,0.0,4696.0,144
content_ad22bbb7b57a,0.9376281772229524,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,29.5,0.06,2653,1,0.0,0.0,4985.0,216
content_0e1baeb3ecca,0.9376060877779516,HIGH PRIORITY REFRESH,model_flagged_decline_risk,7,3.5,0.06,497,0,0.0,0.0,2711.0,228
content_a1657ceba7bc,0.9375900475998034,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,22.0,0.0,2420,0,90.0,0.12,4336.0,140
content_d47cf9259cba,0.937574930604925,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.5,0.17,2454,3,0.0,0.0,5671.0,148
content_caa7b5899897,0.937574930604925,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.4,0.19,1615,3,0.0,0.0,5401.0,144
content_5c64c00bfcbd,0.9374683971317797,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,44.6,0.06,5083,0,50.0,0.22,6418.0,300
content_f85c5ae54045,0.9373563305883774,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,28.1,0.23,18265,44,0.0,0.0,5389.0,211
content_df52e4dd0bdc,0.9373537576990024,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.3,0.0,16,0,20.0,0.34,2796.0,98
content_03813cfb4b70,0.9373465390909291,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.1,0.0,131,0,10.0,0.43,0.0,257
content_f3e0490c923e,0.9373448216224777,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,33.8,0.0,602,0,0.0,0.0,6383.0,216
content_98843f898048,0.9372969179934629,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,4.1,0.0,197,0,10.0,0.5,6719.0,236
content_fe3921708106,0.937262201727466,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,20.6,0.88,3386,36,0.0,0.0,3857.0,125
content_f2f1a8447eae,0.937260284059837,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,35.4,0.25,6073,19,0.0,0.0,3699.0,124
content_5c5188e6e36d,0.9372320413474111,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,28.8,0.19,621,1,0.0,0.0,7932.0,223
content_bf58ef9ef6ea,0.9372320413474111,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,32.0,0.18,1179,1,0.0,0.0,6693.0,223
content_d8a36f6f9744,0.9371952461021622,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,34.7,0.04,11885,3,0.0,0.0,7408.0,287
content_ea379287633b,0.9371952461021622,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,33.4,0.05,14245,6,0.0,0.0,6398.0,299
content_033c4ef6958e,0.937185674138339,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.1,1.41,3869,57,0.0,0.0,3898.0,124
content_95d3c68b9fa3,0.9371708327116453,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,33.2,0.04,1250,1,0.0,0.0,4862.0,223
content_de7b147db730,0.9371577954245213,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,6.4,0.0,53,0,0.0,0.0,3950.0,99
content_3b21e8743e25,0.9371499881051363,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,22.8,0.02,2664,0,0.0,0.0,3624.0,104
content_ce80c713d2c3,0.9370788954349364,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.4,0.42,1108,5,0.0,0.0,6956.0,139
content_06e9e92cfb31,0.9370754161510029,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,18.8,0.32,1246,3,0.0,0.0,4113.0,144
content_51b04dcc4d9f,0.9369914464897495,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.7,0.11,1052,0,0.0,0.0,5821.0,216
content_9b78399969c8,0.9369420244666252,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,10.6,0.0,21,0,90.0,0.04,2902.0,98
content_5096a9d25fe5,0.936911062297266,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,46.6,0.01,24698,0,10.0,0.14,7180.0,300
content_8875af2af61d,0.9368361621296643,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.4,0.0,217,0,0.0,0.0,0.0,330
content_d4786a3f7544,0.9368022920926765,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.9,0.03,2775,0,0.0,0.0,8296.0,229
content_623acf258441,0.9368004331662073,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.8,0.16,756,0,0.0,0.0,5758.0,151
content_3b806fcc5b2c,0.9367610264107441,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,4.3,0.03,882,0,0.0,0.0,6289.0,287
content_859c14901cf9,0.9367053363001616,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.7,0.0,263,0,0.0,0.0,6020.0,139
content_124763d39ca5,0.9366015536189632,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,33.2,0.01,43307,5,0.0,0.0,5654.0,286
content_56f48894e6cb,0.9366004053807754,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.1,0.0,582,0,0.0,0.0,6982.0,211
content_2ad5b9d6ffd6,0.9365948150624122,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.6,0.09,4306,5,0.0,0.0,5748.0,229
content_da01208f5c17,0.9365875528320781,HIGH PRIORITY REFRESH,model_flagged_decline_risk,19,2.3,0.0,170,0,20.0,0.51,3034.0,223
content_0b87f2642f07,0.9365196604117046,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.5,0.31,7925,22,0.0,0.0,5983.0,229
content_4ac253651eb0,0.9364890545911712,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,29.1,0.07,5763,4,0.0,0.0,7413.0,229
content_724a0d3199c1,0.9364862345888038,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,5.1,0.0,112,0,0.0,0.0,5957.0,223
content_a37ce8ddc090,0.9364698129638142,HIGH PRIORITY REFRESH,model_flagged_decline_risk,106,2.3,0.0,187,0,0.0,0.0,3379.0,106
content_36463ce6c065,0.9363319781930818,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.8,0.2,604,2,0.0,0.0,5601.0,216
content_4003a6d6ba34,0.9363101042061374,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,15.2,0.13,1366,2,0.0,0.0,6313.0,148
content_1b11e93d8029,0.9362699213255117,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,41.7,0.02,1626,0,20.0,0.51,6032.0,300
content_62e5bbe809b1,0.9362641223247554,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,38.0,0.09,8412,13,0.0,0.0,5032.0,229
content_caf0c9c5f0e5,0.9362589386071307,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,10.2,0.0,10,0,110.0,0.35,3467.0,98
content_ebbc1db5698c,0.9362484172079572,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,4.6,0.0,29,0,0.0,0.0,4501.0,221
content_aeb3a466b77c,0.9362384551966142,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.3,0.0,3,0,30.0,0.56,2909.0,98
content_2604a2184b1d,0.9362381643876754,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,19.3,0.2,1109,2,10.0,0.0,4552.0,148
content_0712451ba1e1,0.9361087828953102,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,3.6,0.0,264,0,90.0,0.12,2725.0,96
content_6ff38d8e90ae,0.9360173467876121,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,4.7,0.0,240,0,10.0,0.71,0.0,148
content_769a421d4a73,0.9360069334463869,HIGH PRIORITY REFRESH,model_flagged_decline_risk,25,30.7,0.02,3121,1,0.0,0.0,2905.0,228
content_2822ee0a37bc,0.9359557583480985,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,42.1,0.13,1354,2,0.0,0.0,6386.0,216
content_89b8af9c2e3d,0.935862364823848,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,6.0,0.0,700,0,0.0,0.0,2702.0,141
content_1d21199fe8d6,0.935839871674822,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,25.7,0.0,734,0,0.0,0.0,3614.0,104
content_eda0d694fe3b,0.9357812123078446,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,15.7,0.18,1732,4,0.0,0.0,5257.0,144
content_af0cb40d806f,0.935761380846227,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.6,0.2,595,0,0.0,0.0,0.0,330
content_bd765ab754cf,0.9356667230009205,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,17.2,0.08,24518,16,30.0,0.36,4650.0,168
content_10f8feb4e1e3,0.9356337225823652,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.3,0.06,558,0,0.0,0.0,4805.0,139
content_62c67fa2fa99,0.935625839394465,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,15.9,0.07,1319,0,0.0,0.0,5796.0,216
content_6cc2663a00ec,0.9354597057848885,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,2.0,0.09,1653,0,50.0,0.71,2834.0,106
content_ef4c88245700,0.9354492803149008,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.1,0.23,270,1,50.0,0.02,0.0,256
content_f01c13daf5b3,0.9353914094932616,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,26.6,0.12,523,0,0.0,0.0,5470.0,223
